Grupo;Departamento;División;Género;Salario base;Pago de tiempo extra;Grado de estudio
FRS;Fire and Rescue Services;FRS 45 Station 2;M;86079;4498.14;F2
FRS;Fire and Rescue Services;FRS 45 Station 2;M;81521;43347.43;F3
FRS;Fire and Rescue Services;FRS 45 Station 2;M;81521;19176.18;F3
FRS;Fire and Rescue Services;FRS 45 Station 2;M;81521;535.21;F3
FRS;Fire and Rescue Services;FRS 45 Station 2;M;78765;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 2;M;78765;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 2;M;;5434.82;F3
FRS;Fire and Rescue Services;FRS 45 Station 2;M;76101;44942.41;F3
FRS;Fire and Rescue Services;FRS 45 Station 2;M;73525;24118.15;F3
FRS;Fire and Rescue Services;FRS 45 Station 2;M;65368;14603.9;F2
FRS;Fire and Rescue Services;FRS 45 Station 2;M;65368;8967.89;F2
FRS;Fire and Rescue Services;FRS 45 Station 2;M;65368;0;F2
FRS;Fire and Rescue Services;FRS 45 Station 2;M;63156;22163.79;F2
FRS;Fire and Rescue Services;FRS 45 Station 2;M;63156;841.23;F2
FRS;Fire and Rescue Services;FRS 45 Station 2;M;63156;2251.4;F2
FRS;Fire and Rescue Services;FRS 45 Station 20;M;96826;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 20;M;96826;992.45;F3
FRS;Fire and Rescue Services;FRS 45 Station 20;M;96826;12008.71;F3
FRS;Fire and Rescue Services;FRS 45 Station 20;M;;709.63;F3
FRS;Fire and Rescue Services;FRS 45 Station 20;M;106504;0;F4
FRS;Fire and Rescue Services;FRS 45 Station 20;M;106504;2611.13;F4
FRS;Fire and Rescue Services;FRS 45 Station 20;M;96826;7206.08;F3
FRS;Fire and Rescue Services;FRS 45 Station 20;M;132119;116377.53;B2
FRS;Fire and Rescue Services;FRS 45 Station 20;M;132119;227428.99;B2
FRS;Fire and Rescue Services;FRS 45 Station 20;M;132119;68097.85;B2
FRS;Fire and Rescue Services;FRS 45 Station 20;M;73525;91899.32;F3
FRS;Fire and Rescue Services;FRS 45 Station 20;M;86079;35570.75;F2
FRS;Fire and Rescue Services;FRS 45 Station 20;F;99420;24902.41;F4
FRS;Fire and Rescue Services;FRS 45 Station 20;M;87328;35849.46;F3
FRS;Fire and Rescue Services;FRS 45 Station 20;M;75014;32097.37;F2
FRS;Fire and Rescue Services;FRS 45 Station 21;M;;91944.69;B2
FRS;Fire and Rescue Services;FRS 45 Station 21;M;132119;158059.53;B2
FRS;Fire and Rescue Services;FRS 45 Station 21;M;132119;30176.19;B2
FRS;Fire and Rescue Services;FRS 45 Station 21;M;106504;54487.58;F4
FRS;Fire and Rescue Services;FRS 45 Station 21;M;106504;17251.9;F4
FRS;Fire and Rescue Services;FRS 45 Station 21;M;96826;2309.31;F3
FRS;Fire and Rescue Services;FRS 45 Station 21;M;86079;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 21;F;83170;1696.69;F2
FRS;Fire and Rescue Services;FRS 45 Station 21;M;96060;6169.41;F4
FRS;Fire and Rescue Services;FRS 45 Station 21;M;;7344.53;F3
FRS;Fire and Rescue Services;FRS 45 Station 21;M;81521;10671.02;F3
FRS;Fire and Rescue Services;FRS 45 Station 21;M;78765;8738.66;F3
FRS;Fire and Rescue Services;FRS 45 Station 21;M;78765;12345.45;F3
FRS;Fire and Rescue Services;FRS 45 Station 21;M;70023;10433.76;F2
FRS;Fire and Rescue Services;FRS 45 Station 21;M;65368;14314.03;F2
FRS;Fire and Rescue Services;FRS 45 Station 21;M;65368;6531.84;F2
FRS;Fire and Rescue Services;FRS 45 Station 21;M;65368;10654.7;F2
FRS;Fire and Rescue Services;FRS 45 Station 21;M;65368;4107.77;F2
FRS;Fire and Rescue Services;FRS 45 Station 22;M;81521;14140.65;F3
FRS;Fire and Rescue Services;FRS 45 Station 22;M;78765;10778.15;F3
FRS;Fire and Rescue Services;FRS 45 Station 22;M;78765;10861.02;F3
FRS;Fire and Rescue Services;FRS 45 Station 22;F;70023;0;F2
FRS;Fire and Rescue Services;FRS 45 Station 22;M;65368;14942.31;F2
FRS;Fire and Rescue Services;FRS 45 Station 22;M;65368;4774.21;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;93824;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;106504;20931.23;F4
FRS;Fire and Rescue Services;FRS 45 Station 23;F;132119;39165.9;B2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;96826;25753.07;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;132119;106263.9;B2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;106504;51092.22;F4
FRS;Fire and Rescue Services;FRS 45 Station 23;M;132119;57239.19;B2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;106504;50051.33;F4
FRS;Fire and Rescue Services;FRS 45 Station 23;M;96826;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;117165;67874.92;B1
FRS;Fire and Rescue Services;FRS 45 Station 23;M;117165;36272.2;B1
FRS;Fire and Rescue Services;FRS 45 Station 23;M;90386;1.06;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;90386;12457.29;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;90386;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;99420;26228.81;F4
FRS;Fire and Rescue Services;FRS 45 Station 23;M;99420;0;F4
FRS;Fire and Rescue Services;FRS 45 Station 23;M;109375;36320.3;B1
FRS;Fire and Rescue Services;FRS 45 Station 23;M;63156;1186.44;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;;5304.82;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;;6087.86;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;;15933.17;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;96060;24413.61;F4
FRS;Fire and Rescue Services;FRS 45 Station 23;M;96060;47.36;F4
FRS;Fire and Rescue Services;FRS 45 Station 23;M;96060;26648.64;F4
FRS;Fire and Rescue Services;FRS 45 Station 23;M;78765;26736.2;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;89670;32532.51;F4
FRS;Fire and Rescue Services;FRS 45 Station 23;M;81521;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;63156;15863.05;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;F;73525;44043.53;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;78765;7339.11;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;72475;10533.16;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;73525;27449.58;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;70023;5284.53;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;73525;10131.76;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;73525;1488.06;F3
FRS;Fire and Rescue Services;FRS 45 Station 23;M;70023;1906.59;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;65368;11111.1;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;65368;9213.69;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;63156;30071.58;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;63156;22871.37;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;63156;11419.72;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;63156;1390.78;F2
FRS;Fire and Rescue Services;FRS 45 Station 23;M;63156;1859.69;F2
FRS;Fire and Rescue Services;FRS 45 Station 24;M;117165;24513.92;B1
FRS;Fire and Rescue Services;FRS 45 Station 24;M;132119;57937.25;B2
FRS;Fire and Rescue Services;FRS 45 Station 24;M;117165;7406.54;B1
FRS;Fire and Rescue Services;FRS 45 Station 24;M;106504;65172.13;F4
FRS;Fire and Rescue Services;FRS 45 Station 24;M;106504;19347.07;F4
FRS;Fire and Rescue Services;FRS 45 Station 24;M;117165;45945.14;B1
FRS;Fire and Rescue Services;FRS 45 Station 24;M;132119;50954.03;B2
FRS;Fire and Rescue Services;FRS 45 Station 24;M;106504;62262.04;F4
FRS;Fire and Rescue Services;FRS 45 Station 24;M;132119;46242.33;B2
FRS;Fire and Rescue Services;FRS 45 Station 24;M;96826;1545.63;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;128022;0;B2
FRS;Fire and Rescue Services;FRS 45 Station 24;M;96826;1832.99;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;106504;8143.45;F4
FRS;Fire and Rescue Services;FRS 45 Station 24;M;106504;9574.07;F4
FRS;Fire and Rescue Services;FRS 45 Station 24;M;106504;31768.86;F4
FRS;Fire and Rescue Services;FRS 45 Station 24;M;96826;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;96826;232.76;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;96826;20714.14;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;;14995.52;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;;31332.52;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;;13495.65;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;;15453.11;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;;32415.4;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;;5030.57;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;87328;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;78765;23680.31;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;81521;17906.54;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;81521;29817.84;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;78765;13369.11;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;75014;11203.9;F2
FRS;Fire and Rescue Services;FRS 45 Station 24;M;73525;2276.74;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;70023;9586.46;F2
FRS;Fire and Rescue Services;FRS 45 Station 24;M;70023;2599.43;F2
FRS;Fire and Rescue Services;FRS 45 Station 24;M;73525;5389.23;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;63156;343.33;F3
FRS;Fire and Rescue Services;FRS 45 Station 24;M;63156;12487.07;F2
FRS;Fire and Rescue Services;FRS 45 Station 24;M;63156;244.14;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;106504;35399.39;F4
FRS;Fire and Rescue Services;FRS 45 Station 25;M;106504;133493.8;F4
FRS;Fire and Rescue Services;FRS 45 Station 25;M;117165;28745.37;B1
FRS;Fire and Rescue Services;FRS 45 Station 25;M;106504;20907.73;F4
FRS;Fire and Rescue Services;FRS 45 Station 25;M;106504;13878.48;F4
FRS;Fire and Rescue Services;FRS 45 Station 25;M;117165;70181.52;B1
FRS;Fire and Rescue Services;FRS 45 Station 25;M;106504;7798.55;F4
FRS;Fire and Rescue Services;FRS 45 Station 25;M;132119;223998.01;B2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;106504;14077.81;F4
FRS;Fire and Rescue Services;FRS 45 Station 25;M;132119;45731.41;B2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;132119;75164.68;B2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;89670;15101.96;F4
FRS;Fire and Rescue Services;FRS 45 Station 25;M;96826;18488.66;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;106504;2003.75;F4
FRS;Fire and Rescue Services;FRS 45 Station 25;M;99420;25907.74;F4
FRS;Fire and Rescue Services;FRS 45 Station 25;M;90386;16169.54;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;90386;8288.62;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;87328;39323.42;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;F;77639;48654.97;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;81521;25359.03;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;81521;18950.96;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;78765;50.48;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;65368;30806.27;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;73525;1046.87;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;73525;4761.55;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;F;73525;15319.13;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;73525;1098.11;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;73525;619.32;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;73525;28568.31;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;M;73525;1475.64;F3
FRS;Fire and Rescue Services;FRS 45 Station 25;F;72475;473.82;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;70023;2055.17;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;65368;23237.25;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;65368;7866.75;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;65368;5586.66;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;3481.48;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;65368;11983.22;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;23122.05;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;28.47;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;40190.73;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;25221;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;1441.96;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;5609.75;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;2563.69;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;1347.1;F2
FRS;Fire and Rescue Services;FRS 45 Station 25;M;63156;94.78;F2
FRS;Fire and Rescue Services;FRS 45 Station 26;M;132119;66504.12;B2
FRS;Fire and Rescue Services;FRS 45 Station 26;M;106504;364.36;F4
FRS;Fire and Rescue Services;FRS 45 Station 26;M;96826;43878.56;F3
FRS;Fire and Rescue Services;FRS 45 Station 26;M;132119;80945.41;B2
FRS;Fire and Rescue Services;FRS 45 Station 26;M;96826;2316.48;F3
FRS;Fire and Rescue Services;FRS 45 Station 26;M;103202;13021.99;F4
FRS;Fire and Rescue Services;FRS 45 Station 26;M;106504;76773.07;F4
FRS;Fire and Rescue Services;FRS 45 Station 26;M;96826;84147.86;F3
FRS;Fire and Rescue Services;FRS 45 Station 26;M;132119;262.13;B2
FRS;Fire and Rescue Services;FRS 45 Station 26;M;106504;61944.89;F4
FRS;Fire and Rescue Services;FRS 45 Station 26;M;86079;9541.11;F2
FRS;Fire and Rescue Services;FRS 45 Station 26;M;90386;6405.09;F3
FRS;Fire and Rescue Services;FRS 45 Station 26;M;90386;284.84;F3
FRS;Fire and Rescue Services;FRS 45 Station 26;M;83170;8539.88;F2
FRS;Fire and Rescue Services;FRS 45 Station 26;M;72475;380.67;F2
FRS;Fire and Rescue Services;FRS 45 Station 28;M;132119;6528.68;B2
FRS;Fire and Rescue Services;FRS 45 Station 28;M;96826;8683.79;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;M;132119;59188.43;B2
FRS;Fire and Rescue Services;FRS 45 Station 28;F;96826;40204.8;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;M;96826;31481.28;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;M;106504;11635.17;F4
FRS;Fire and Rescue Services;FRS 45 Station 28;M;96826;23195.37;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;M;132119;95254.75;B2
FRS;Fire and Rescue Services;FRS 45 Station 28;M;96826;18788.81;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;M;106504;78759.33;F4
FRS;Fire and Rescue Services;FRS 45 Station 28;M;106504;83089.5;F4
FRS;Fire and Rescue Services;FRS 45 Station 28;M;92213;5354.61;F2
FRS;Fire and Rescue Services;FRS 45 Station 28;M;92213;156.72;F2
FRS;Fire and Rescue Services;FRS 45 Station 28;M;87328;8379.78;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;M;81521;6704.15;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;M;81521;2651.44;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;F;78765;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;M;75014;36597.06;F2
FRS;Fire and Rescue Services;FRS 45 Station 28;M;78765;2754.16;F3
FRS;Fire and Rescue Services;FRS 45 Station 32;M;86639;5673.79;F4
FRS;Fire and Rescue Services;FRS 45 Station 32;M;70023;1151.58;F2
FRS;Fire and Rescue Services;FRS 45 Station 32;M;70023;11436.28;F2
FRS;Fire and Rescue Services;FRS 45 Station 32;M;65368;2298.18;F2
FRS;Fire and Rescue Services;FRS 45 Station 32;M;65368;11709.05;F2
FRS;Fire and Rescue Services;FRS 45 Station 32;F;65368;4854.03;F2
FRS;Fire and Rescue Services;FRS 45 Station 32;M;65368;471.42;F2
FRS;Fire and Rescue Services;FRS 45 Station 32;M;63156;4355.48;F2
FRS;Fire and Rescue Services;FRS 45 Station 32;M;63156;3212.57;F2
FRS;Fire and Rescue Services;FRS 45 Station 32;M;63156;37.96;F2
FRS;Fire and Rescue Services;FRS 45 Station 32;M;63156;4964.05;F2
FRS;Fire and Rescue Services;FRS 45 Station 33;M;96826;12804.38;F3
FRS;Fire and Rescue Services;FRS 45 Station 33;M;132119;38171.39;B2
FRS;Fire and Rescue Services;FRS 45 Station 33;M;96826;45099.81;F3
FRS;Fire and Rescue Services;FRS 45 Station 33;M;96826;75.29;F3
FRS;Fire and Rescue Services;FRS 45 Station 33;M;132119;101219.77;B2
FRS;Fire and Rescue Services;FRS 45 Station 33;M;132119;728.78;B2
FRS;Fire and Rescue Services;FRS 45 Station 33;M;106504;3664.68;F4
FRS;Fire and Rescue Services;FRS 45 Station 33;M;93824;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 33;M;106504;22695.79;F4
FRS;Fire and Rescue Services;FRS 45 Station 6;M;96826;15177.14;F3
FRS;Fire and Rescue Services;FRS 45 Station 6;M;132119;0;B2
FRS;Fire and Rescue Services;FRS 45 Station 6;F;96826;818.35;F3
FRS;Fire and Rescue Services;FRS 45 Station 6;M;106504;822.78;F4
FRS;Fire and Rescue Services;FRS 45 Station 6;M;117165;17833.07;B1
FRS;Fire and Rescue Services;FRS 45 Station 6;M;106504;56629.83;F4
FRS;Fire and Rescue Services;FRS 45 Station 6;M;117165;46005.45;B1
FRS;Fire and Rescue Services;FRS 45 Station 6;M;132119;11502.07;B2
FRS;Fire and Rescue Services;FRS 45 Station 6;M;106504;0;F4
FRS;Fire and Rescue Services;FRS 45 Station 6;M;93824;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 6;M;96826;36898.18;F3
FRS;Fire and Rescue Services;FRS 45 Station 6;M;96826;281.32;F3
FRS;Fire and Rescue Services;FRS 45 Station 6;M;96826;17857.06;F3
FRS;Fire and Rescue Services;FRS 45 Station 6;M;96826;126.07;F3
FRS;Fire and Rescue Services;FRS 45 Station 6;M;106504;13500.83;F4
FRS;Fire and Rescue Services;FRS 45 Station 6;M;117165;50107.13;B1
FRS;Fire and Rescue Services;FRS 45 Station 6;M;92213;0;F2
FRS;Fire and Rescue Services;FRS 45 Station 6;M;106504;0;F4
FRS;Fire and Rescue Services;FRS 45 Station 6;M;132119;59107.19;B2
FRS;Fire and Rescue Services;FRS 45 Station 6;M;96826;574.96;F3
FRS;Fire and Rescue Services;FRS 45 Station 6;M;92213;0;F2
FRS;Fire and Rescue Services;FRS 45 Station 6;M;87328;1495.39;F3
FRS;Fire and Rescue Services;FRS 45 Station 8;F;76101;2088.66;F3
FRS;Fire and Rescue Services;FRS 45 Station 8;M;76101;10039.89;F3
FRS;Fire and Rescue Services;FRS 45 Station 8;F;70023;10874.88;F2
FRS;Fire and Rescue Services;FRS 45 Station 8;M;70023;1085.23;F2
FRS;Fire and Rescue Services;FRS 45 Station 8;M;70023;505.32;F2
FRS;Fire and Rescue Services;FRS 45 Station 8;M;73525;1951.46;F3
FRS;Fire and Rescue Services;FRS 45 Station 8;M;70023;3298.01;F2
FRS;Fire and Rescue Services;FRS 45 Station 8;M;70023;441.36;F2
FRS;Fire and Rescue Services;FRS 45 Station 8;M;65368;6418.42;F2
FRS;Fire and Rescue Services;FRS 45 Station 8;M;65368;2815.98;F2
FRS;Fire and Rescue Services;FRS 45 Station 8;F;63156;14926.3;F2
FRS;Fire and Rescue Services;FRS 45 Station 8;M;63156;20578.2;F2
FRS;Fire and Rescue Services;FRS 45 Station 9;M;128022;8359.61;B2
FRS;Fire and Rescue Services;FRS 45 Station 9;M;132119;74201.38;B2
FRS;Fire and Rescue Services;FRS 45 Station 9;M;106504;0;F4
FRS;Fire and Rescue Services;FRS 45 Station 9;M;106504;44433.94;F4
FRS;Fire and Rescue Services;FRS 45 Station 9;M;132119;11986.64;B2
FRS;Fire and Rescue Services;FRS 45 Station 9;M;106504;22602.39;F4
FRS;Fire and Rescue Services;FRS 45 Station 9;M;96826;4005.78;F3
FRS;Fire and Rescue Services;FRS 45 Station 9;M;96826;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 9;M;92213;5054.55;F2
FRS;Fire and Rescue Services;FRS 45 Station 28;M;76101;6139.4;F3
FRS;Fire and Rescue Services;FRS 45 Station 28;M;70023;8933.85;F2
FRS;Fire and Rescue Services;FRS 45 Station 28;M;65368;12399.71;F2
FRS;Fire and Rescue Services;FRS 45 Station 29;M;106504;28862.89;F4
FRS;Fire and Rescue Services;FRS 45 Station 29;M;132119;106484.57;B2
FRS;Fire and Rescue Services;FRS 45 Station 29;M;93824;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;96826;9497.32;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;106504;49756.29;F4
FRS;Fire and Rescue Services;FRS 45 Station 29;M;106504;22602.96;F4
FRS;Fire and Rescue Services;FRS 45 Station 29;M;132119;68997.57;B2
FRS;Fire and Rescue Services;FRS 45 Station 29;M;117165;69334.3;B1
FRS;Fire and Rescue Services;FRS 45 Station 29;M;132119;87624.24;B2
FRS;Fire and Rescue Services;FRS 45 Station 29;M;106504;28654.93;F4
FRS;Fire and Rescue Services;FRS 45 Station 29;M;128022;0;B2
FRS;Fire and Rescue Services;FRS 45 Station 29;M;106504;39817.31;F4
FRS;Fire and Rescue Services;FRS 45 Station 29;M;96826;1269.85;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;99420;899.76;F4
FRS;Fire and Rescue Services;FRS 45 Station 29;M;90386;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;109375;81699.19;B1
FRS;Fire and Rescue Services;FRS 45 Station 29;M;109375;33615.41;B1
FRS;Fire and Rescue Services;FRS 45 Station 29;M;90386;15035.75;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;87328;37504.29;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;87328;25464.82;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;96060;8397.46;F4
FRS;Fire and Rescue Services;FRS 45 Station 29;M;96060;75291.49;F4
FRS;Fire and Rescue Services;FRS 45 Station 29;M;87328;40258.92;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;87328;55880.71;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;73525;10467.69;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;87328;45941.33;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;87328;39942.55;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;81521;25713.54;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;81521;56891.46;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;81521;604.21;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;78765;51977.18;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;73525;8119.86;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;F;67657;0;F3
FRS;Fire and Rescue Services;FRS 45 Station 29;M;70023;5872.87;F2
FRS;Fire and Rescue Services;FRS 45 Station 29;M;65368;61.8;F2
FRS;Fire and Rescue Services;FRS 45 Station 29;M;65368;52836.94;F2
FRS;Fire and Rescue Services;FRS 45 Station 29;F;63156;7759.11;F2
FRS;Fire and Rescue Services;FRS 45 Station 3;M;132119;15426.97;B2
FRS;Fire and Rescue Services;FRS 45 Station 3;M;96826;12760.17;F3
FRS;Fire and Rescue Services;FRS 45 Station 3;M;106504;33817.38;F4
